City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Date,Current Description
520,Richmond,US,37.5538,-77.4603,82.38,82,90,10.36,2021-07-26 02:24:36,overcast clouds
521,Vieques,PR,18.425,-65.8329,81.63,89,75,4.61,2021-07-26 02:25:12,thunderstorm
522,Harindanga,IN,22.0383,88.3214,87.78,76,100,9.31,2021-07-26 02:25:12,overcast clouds
523,Sarany,RU,58.5,58.8833,50.18,70,100,4.68,2021-07-26 02:25:12,overcast clouds
524,El Alto,PE,-4.2714,-81.2147,64.36,88,90,11.97,2021-07-26 02:25:13,overcast clouds
525,Nisia Floresta,BR,-6.0911,-35.2086,74.21,94,15,6.29,2021-07-26 02:25:13,few clouds
526,Maracacume,BR,-2.0428,-45.9592,72.0,91,11,2.59,2021-07-26 02:25:13,few clouds
527,Tahe,CN,52.3333,124.7333,74.3,55,13,3.65,2021-07-26 02:25:14,few clouds
528,Caucaia,BR,-3.7361,-38.6531,80.04,73,40,12.66,2021-07-26 02:25:14,scattered clouds
529,Dali,CN,25.7,100.1833,71.69,61,6,1.61,2021-07-26 02:25:14,clear sky
530,Gopalganj,IN,26.4667,84.4333,86.58,72,100,3.91,2021-07-26 02:25:14,overcast clouds
531,Vestmanna,FO,62.1564,-7.1664,49.12,100,90,1.14,2021-07-26 02:25:15,overcast clouds
532,Imelda,PH,7.65,123.95,85.14,74,47,5.84,2021-07-26 02:25:15,scattered clouds
533,Sonoita,MX,31.85,-112.8333,83.53,56,100,7.99,2021-07-26 02:23:32,overcast clouds
534,Bredy,RU,52.4153,60.3411,57.63,77,2,7.94,2021-07-26 02:25:15,clear sky
535,Lipari,IT,38.4674,14.954,82.09,64,15,7.74,2021-07-26 02:25:16,few clouds
536,Jiazi,CN,22.8779,116.067,87.78,70,75,8.84,2021-07-26 02:25:16,broken clouds
537,Piacabucu,BR,-10.4056,-36.4344,72.72,89,71,9.82,2021-07-26 02:24:35,broken clouds
538,Ust-Maya,RU,60.4167,134.5333,74.89,48,1,8.52,2021-07-26 02:25:17,clear sky
539,Port Blair,IN,11.6667,92.75,83.35,82,89,19.24,2021-07-26 02:25:17,overcast clouds
540,Ojinaga,MX,29.5667,-104.4167,95.41,29,1,5.75,2021-07-26 02:25:17,clear sky
541,Kifri,IQ,34.6959,44.9661,94.62,21,0,13.78,2021-07-26 02:25:17,clear sky
542,Nalut,LY,30.3333,10.85,78.35,25,0,11.92,2021-07-26 02:25:18,clear sky
543,North Bend,US,43.4065,-124.2243,73.24,83,90,27.63,2021-07-26 02:25:18,mist
544,Santiago,CL,-33.4569,-70.6483,53.85,71,75,6.91,2021-07-26 02:20:26,broken clouds
545,Byron Bay,AU,-28.65,153.6167,69.06,33,34,0.92,2021-07-26 02:20:18,scattered clouds
546,Santa Maria,BR,-29.6842,-53.8069,81.7,42,0,8.05,2021-07-26 02:25:18,clear sky
547,Diego De Almagro,CL,-26.3667,-70.05,49.01,70,0,2.59,2021-07-26 02:25:19,clear sky
548,Labuan,MY,5.2767,115.2417,88.16,74,20,2.3,2021-07-26 02:24:28,few clouds
549,San Miguel,SV,13.4833,-88.1833,74.52,97,37,2.37,2021-07-26 02:25:19,scattered clouds
550,Guasdualito,VE,7.2424,-70.7324,73.15,95,49,1.12,2021-07-26 02:25:19,scattered clouds
551,Santa Rosa,PH,14.3122,121.1114,88.86,66,99,17.9,2021-07-26 02:25:20,overcast clouds
552,Paris,FR,48.8534,2.3488,64.26,90,0,6.91,2021-07-26 02:23:33,clear sky
553,Hualmay,PE,-11.0964,-77.6139,63.39,85,12,9.71,2021-07-26 02:24:24,few clouds
554,Papetoai,PF,-17.4961,-149.8729,81.55,66,1,6.33,2021-07-26 02:25:20,clear sky
555,Mitha Tiwana,PK,32.2486,72.1108,96.76,44,32,10.2,2021-07-26 02:25:20,scattered clouds
556,Vila Do Maio,CV,15.1333,-23.2167,75.88,73,87,8.3,2021-07-26 02:25:21,overcast clouds
557,Tadine,NC,-21.55,167.8833,74.62,65,33,16.49,2021-07-26 02:25:21,scattered clouds
558,Quepos,CR,9.4236,-84.1652,82.06,89,100,7.61,2021-07-26 02:25:21,overcast clouds
559,Moron,AR,-34.6534,-58.6198,55.15,95,0,1.99,2021-07-26 02:25:22,clear sky
560,Robat Karim,IR,35.4846,51.0829,85.37,61,0,9.22,2021-07-26 02:25:22,clear sky
561,Kavaratti,IN,10.5669,72.642,81.55,79,100,20.24,2021-07-26 02:23:03,overcast clouds
562,Peace River,CA,56.2501,-117.286,73.71,35,20,11.5,2021-07-26 02:23:35,few clouds
563,San Vicente,AR,-26.6167,-54.1333,68.27,52,70,5.32,2021-07-26 02:25:23,broken clouds
564,Pasighat,IN,28.0667,95.3333,79.47,96,100,1.95,2021-07-26 02:25:23,light rain
565,Cidreira,BR,-30.1811,-50.2056,67.53,70,83,5.39,2021-07-26 02:25:23,broken clouds
566,Mwene-Ditu,CD,-7.0,23.45,63.97,43,13,8.55,2021-07-26 02:25:23,few clouds
567,Bang Saphan,TH,11.2126,99.5117,84.15,70,88,8.72,2021-07-26 02:25:24,moderate rain
568,Nizwa,OM,22.9333,57.5333,88.61,47,14,5.01,2021-07-26 02:25:24,few clouds
569,Mareeba,AU,-17.0,145.4333,79.45,54,26,6.17,2021-07-26 02:25:24,scattered clouds
570,Anchorage,US,61.2181,-149.9003,69.01,65,1,1.01,2021-07-26 02:24:16,clear sky
571,Port Pirie,AU,-33.1833,138.0167,62.69,54,11,17.38,2021-07-26 02:25:25,few clouds
572,Kendari,ID,-3.945,122.4989,81.46,64,45,3.83,2021-07-26 02:25:25,scattered clouds
573,Zaporizhzhya,UA,47.8167,35.1833,68.67,64,0,4.47,2021-07-26 02:25:25,clear sky
574,Pincher Creek,CA,49.4833,-113.952,84.36,24,1,9.22,2021-07-26 02:25:25,clear sky
575,Port Macquarie,AU,-31.4333,152.9167,67.89,36,0,3.09,2021-07-26 02:21:13,clear sky
576,Devecser,HU,47.1032,17.438,67.35,75,8,3.18,2021-07-26 02:25:26,clear sky
577,Gigmoto,PH,13.7796,124.39,86.94,70,100,13.0,2021-07-26 02:25:26,overcast clouds
578,Ambunti,PG,-4.2365,142.8448,88.92,56,19,0.89,2021-07-26 02:25:27,few clouds
579,Lompoc,US,34.6391,-120.4579,74.79,81,90,10.36,2021-07-26 02:22:21,overcast clouds
580,Aberdeen,GB,57.1437,-2.0981,61.48,100,90,5.75,2021-07-26 02:25:27,overcast clouds
581,Shingu,JP,33.7333,135.9833,86.99,63,0,5.14,2021-07-26 02:25:27,clear sky
582,Burkburnett,US,34.0979,-98.5706,91.87,56,1,8.05,2021-07-26 02:25:28,clear sky
583,Parfenyevo,RU,58.484,43.4088,56.57,67,88,4.85,2021-07-26 02:25:28,overcast clouds
584,Inhambane,MZ,-23.865,35.3833,66.27,56,87,12.48,2021-07-26 02:24:19,overcast clouds
585,Quatre Cocos,MU,-20.2078,57.7625,69.91,61,7,11.05,2021-07-26 02:25:28,clear sky
586,Majene,ID,-3.5403,118.9707,81.66,68,10,7.56,2021-07-26 02:25:29,clear sky
587,Cap Malheureux,MU,-19.9842,57.6142,70.29,59,0,15.41,2021-07-26 02:25:29,clear sky
588,Olinda,BR,-8.0089,-34.8553,69.53,94,75,2.3,2021-07-26 02:24:56,broken clouds
589,Dilla,ET,6.41,38.31,58.1,86,98,2.26,2021-07-26 02:25:29,overcast clouds
590,Thouars,FR,46.976,-0.2151,61.72,97,99,6.06,2021-07-26 02:25:29,overcast clouds
591,Bartica,GY,6.4,-58.6167,75.52,99,100,1.3,2021-07-26 02:25:30,overcast clouds
592,Orange,US,33.7,-117.7675,85.68,76,75,1.01,2021-07-26 02:21:53,broken clouds
593,Aguas Vermelhas,BR,-15.7472,-41.46,54.48,91,0,3.6,2021-07-26 02:25:30,clear sky
594,Mangit,UZ,40.5971,70.9607,81.68,19,0,0.67,2021-07-26 02:25:30,clear sky
595,Dongsheng,CN,39.8161,109.9776,73.51,52,100,15.64,2021-07-26 02:25:31,overcast clouds
596,Krasnyy Yar,RU,46.5331,48.3456,71.53,36,0,6.71,2021-07-26 02:25:31,clear sky
597,Peru,US,40.7537,-86.0689,77.61,78,40,3.44,2021-07-26 02:24:08,scattered clouds
598,Athens,GR,37.9795,23.7162,79.16,54,0,3.0,2021-07-26 02:22:38,clear sky
599,Kyabram,AU,-36.3167,145.05,57.87,91,100,10.76,2021-07-26 02:25:32,overcast clouds
600,Dauphin,CA,51.1494,-100.0502,66.34,68,1,6.91,2021-07-26 02:25:32,clear sky
601,Ciudad Bolivar,VE,8.1222,-63.5497,75.52,91,100,9.13,2021-07-26 02:25:32,overcast clouds
602,Pemberton,CA,50.3164,-122.8027,76.86,42,39,6.69,2021-07-26 02:25:33,scattered clouds
603,Mwense,ZM,-10.3845,28.698,52.59,70,60,6.98,2021-07-26 02:25:33,broken clouds
604,Tokonou,GN,9.65,-9.7833,67.19,99,96,4.92,2021-07-26 02:25:33,overcast clouds
605,Bara,NG,10.3744,10.7288,71.37,97,99,8.61,2021-07-26 02:25:33,light rain
606,Nome,US,64.5011,-165.4064,51.87,82,90,12.66,2021-07-26 02:25:34,light rain
607,Marquette,US,46.5333,-87.6335,71.04,65,0,7.34,2021-07-26 02:20:46,clear sky
608,Thaba-Tseka,LS,-29.522,28.6084,28.49,44,3,2.44,2021-07-26 02:25:34,clear sky
609,Katherine,AU,-14.4667,132.2667,84.52,37,100,11.5,2021-07-26 02:23:01,overcast clouds
610,Suraabad,AZ,40.8192,49.4687,80.78,60,0,18.97,2021-07-26 02:25:34,clear sky
611,Romitan,UZ,39.9343,64.3814,80.55,34,0,13.8,2021-07-26 02:25:35,clear sky
612,Guerrero Negro,MX,27.9769,-114.0611,70.02,77,1,16.4,2021-07-26 02:25:35,clear sky
613,Eureka,US,40.8021,-124.1637,55.92,87,100,4.7,2021-07-26 02:21:46,overcast clouds
614,Abha,SA,18.2164,42.5053,64.22,94,0,0.0,2021-07-26 02:25:35,clear sky
615,Lac Du Bonnet,CA,50.2536,-96.0612,74.59,50,23,3.09,2021-07-26 02:25:36,few clouds
616,Buala,SB,-8.145,159.5921,83.97,74,23,8.46,2021-07-26 02:25:36,light rain
617,Babu,CN,24.4167,111.5167,87.06,71,8,3.67,2021-07-26 02:25:36,clear sky
618,Marathon,US,44.9,-89.7668,71.35,80,1,4.61,2021-07-26 02:25:37,clear sky
619,Alta Floresta,BR,-9.8756,-56.0861,72.7,47,4,3.24,2021-07-26 02:25:37,clear sky
620,Brigantine,US,39.4101,-74.3646,78.49,87,75,6.91,2021-07-26 02:25:37,broken clouds
621,Krasnoslobodsk,RU,48.7072,44.5714,72.55,40,0,11.18,2021-07-26 02:25:37,clear sky
622,Oistins,BB,13.0667,-59.5333,77.09,94,75,3.44,2021-07-26 02:25:38,broken clouds
623,Neral,IN,19.0333,73.3167,83.82,90,64,11.61,2021-07-26 02:25:38,broken clouds
624,Ornskoldsvik,SE,63.2909,18.7153,58.15,94,75,2.3,2021-07-26 02:24:31,broken clouds
625,Biltine,TD,14.5333,20.9167,76.59,72,100,11.12,2021-07-26 02:25:38,overcast clouds
626,Zhangjiakou,CN,40.81,114.8794,75.74,78,100,8.14,2021-07-26 02:23:05,light rain
627,Egvekinot,RU,66.3167,-179.1667,48.36,80,100,2.71,2021-07-26 02:25:39,overcast clouds
628,Virar,IN,19.4667,72.8,84.29,85,51,19.28,2021-07-26 02:25:39,broken clouds
629,Jesup,US,31.6074,-81.8854,80.94,78,1,0.0,2021-07-26 02:25:39,clear sky
630,Huarmey,PE,-10.0681,-78.1522,64.92,87,1,9.71,2021-07-26 02:25:40,clear sky
631,Povenets,RU,62.8487,34.8262,58.32,86,100,7.25,2021-07-26 02:25:40,overcast clouds
632,Kolo,PL,52.2002,18.6387,69.24,79,3,10.58,2021-07-26 02:25:40,clear sky
633,Porto Novo,BJ,6.4965,2.6036,74.19,80,38,7.65,2021-07-26 02:25:41,scattered clouds
634,Manggar,ID,-2.8833,108.2667,84.0,68,10,14.7,2021-07-26 02:25:41,clear sky
635,Gamboula,CF,4.1178,15.1393,66.07,98,100,3.11,2021-07-26 02:25:41,light rain
636,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,71.83,98,98,1.21,2021-07-26 02:25:42,overcast clouds
637,Trapani,IT,37.8333,12.6667,78.98,49,0,10.36,2021-07-26 02:25:36,clear sky
638,Nhulunbuy,AU,-12.2333,136.7667,84.81,51,20,17.27,2021-07-26 02:25:42,few clouds
639,Kokopo,PG,-4.352,152.2633,82.58,72,66,3.15,2021-07-26 02:25:42,light rain
640,Dzhebariki-Khaya,RU,62.2167,135.8,73.72,49,1,7.87,2021-07-26 02:25:43,clear sky
641,Dingle,PH,10.9995,122.6711,86.67,67,95,15.97,2021-07-26 02:24:37,overcast clouds
642,Bomet,KE,-0.7813,35.3416,50.61,86,42,4.27,2021-07-26 02:25:43,scattered clouds
643,Hobyo,SO,5.3505,48.5268,75.56,75,82,23.49,2021-07-26 02:25:43,broken clouds
644,Vlore,AL,40.4667,19.4897,76.66,59,2,4.41,2021-07-26 02:25:44,clear sky
645,Taree,AU,-31.9,152.4667,69.06,39,0,10.36,2021-07-26 02:25:44,clear sky
646,Paamiut,GL,61.994,-49.6678,45.48,69,100,2.19,2021-07-26 02:25:44,overcast clouds
647,Standerton,ZA,-26.9337,29.2415,32.61,86,0,2.1,2021-07-26 02:25:45,clear sky
648,The Valley,AI,18.217,-63.0578,82.26,83,91,19.42,2021-07-26 02:25:45,overcast clouds
649,Tual,ID,-5.6667,132.75,79.84,79,85,22.73,2021-07-26 02:24:13,overcast clouds
650,Stromness,GB,58.965,-3.296,57.45,93,30,12.21,2021-07-26 02:23:23,scattered clouds
651,Talisayan,PH,6.9872,121.9272,87.71,70,75,4.61,2021-07-26 02:25:45,broken clouds
652,Kamenka,RU,51.3223,42.7678,59.09,62,7,3.36,2021-07-26 02:25:46,clear sky
653,Ler,SS,8.3018,30.1418,69.75,99,100,5.08,2021-07-26 02:25:46,light rain
654,Xichang,CN,27.8964,102.2634,73.08,77,27,1.97,2021-07-26 02:25:46,scattered clouds
655,Nanton,CA,50.3501,-113.7687,79.09,26,58,12.93,2021-07-26 02:25:47,broken clouds
656,Praia,CV,14.9215,-23.5087,74.86,75,98,6.96,2021-07-26 02:25:47,overcast clouds
657,Vanimo,PG,-2.6741,141.3028,83.46,63,58,4.09,2021-07-26 02:25:47,broken clouds
658,Fecamp,FR,49.7579,0.3746,63.48,96,91,8.63,2021-07-26 02:25:47,overcast clouds
659,Hun,LY,29.1268,15.9477,76.48,50,0,5.03,2021-07-26 02:25:48,clear sky
660,Toktogul,KG,41.8708,72.9402,79.74,33,0,0.74,2021-07-26 02:25:48,clear sky
661,Valley City,US,46.9233,-98.0032,79.79,61,1,11.5,2021-07-26 02:25:48,clear sky
662,Balikpapan,ID,-1.2675,116.8289,83.39,79,20,10.36,2021-07-26 02:25:49,few clouds
663,Buritis,BR,-15.6178,-46.4233,63.84,48,3,2.21,2021-07-26 02:25:49,clear sky
664,Asosa,ET,10.0667,34.5333,59.2,98,100,2.08,2021-07-26 02:25:49,light rain
665,Kosh-Agach,RU,50.0,88.6667,63.73,57,8,2.21,2021-07-26 02:25:50,clear sky
666,San Giovanni In Fiore,IT,39.2633,16.6996,64.87,36,6,4.5,2021-07-26 02:25:50,clear sky
667,Araouane,ML,18.9048,-3.5265,94.98,31,18,11.97,2021-07-26 02:23:18,few clouds
668,Somerset West,ZA,-34.084,18.8211,57.58,39,100,6.42,2021-07-26 02:25:50,overcast clouds
669,Yar-Sale,RU,66.8333,70.8333,51.69,68,89,6.26,2021-07-26 02:25:51,overcast clouds
670,Shaoguan,CN,24.8,113.5833,88.65,68,100,0.98,2021-07-26 02:25:51,overcast clouds
671,Sale,MA,34.0389,-6.8166,72.28,83,75,5.75,2021-07-26 02:22:49,broken clouds
